Orthogroup	Duplications (all)	Duplications (50% support)
OG0027208	6	6
OG0027209	8	8
OG0027210	10	6
OG0027211	7	7
OG0027212	1	1
OG0027213	9	9
OG0027214	8	8
OG0027215	5	4
OG0027216	2	2
OG0027217	9	8
OG0027218	11	11
OG0027219	7	6
OG0027220	5	4
OG0027221	11	11
OG0027222	9	8
OG0027223	10	10
OG0027224	6	4
OG0027225	10	10
OG0027226	7	6
OG0027227	5	5
OG0027228	5	5
OG0027229	9	9
OG0027230	4	4
OG0027231	8	7
OG0027232	7	5
OG0027233	10	10
OG0027234	3	3
OG0027235	5	4
OG0027236	9	9
OG0027237	2	2
OG0027238	3	3
OG0027239	9	7
OG0027240	8	7
OG0027241	4	4
OG0027242	9	7
OG0027243	9	9
OG0027244	7	5
OG0027245	8	7
OG0027246	5	5
OG0027247	11	10
OG0027248	4	4
OG0027249	7	7
OG0027250	10	10
OG0027251	7	6
OG0027252	11	11
OG0027253	11	8
OG0027254	7	5
OG0027255	11	11
OG0027256	0	0
OG0027257	7	7
OG0027258	4	4
OG0027259	7	5
OG0027260	8	8
OG0027261	4	4
OG0027262	4	3
OG0027263	3	3
OG0027264	5	5
OG0027265	13	13
OG0027266	9	7
OG0027267	6	4
OG0027268	10	10
OG0027269	11	9
OG0027270	10	10
OG0027271	7	6
OG0027272	8	5
OG0027273	6	4
OG0027274	10	8
OG0027275	6	5
OG0027276	9	8
OG0027277	4	4
OG0027278	6	5
OG0027279	0	0
OG0027280	6	4
OG0027281	6	6
OG0027282	5	5
OG0027283	6	3
OG0027284	4	4
OG0027285	3	2
OG0027286	8	6
OG0027287	7	5
OG0027288	4	4
OG0027289	6	5
OG0027290	5	4
OG0027291	4	3
OG0027292	7	7
OG0027293	8	8
OG0027294	4	4
OG0027295	6	6
OG0027296	2	0
OG0027297	10	9
OG0027298	8	6
OG0027299	6	6
OG0027300	4	4
OG0027301	12	10
OG0027302	8	5
OG0027303	8	7
OG0027304	10	9
OG0027305	9	9
OG0027306	9	8
OG0027307	5	4
OG0027308	6	5
OG0027309	8	8
OG0027310	8	8
OG0027311	8	8
OG0027312	7	7
OG0027313	1	1
OG0027314	11	11
OG0027315	4	4
OG0027316	7	7
OG0027317	8	7
OG0027318	8	5
OG0027319	12	11
OG0027320	7	6
OG0027321	8	8
OG0027322	9	7
OG0027323	9	8
OG0027324	1	1
OG0027325	6	4
OG0027326	6	6
OG0027327	6	6
OG0027328	7	7
OG0027329	8	8
OG0027330	9	9
OG0027331	10	10
OG0027332	12	12
OG0027333	10	10
OG0027334	5	5
OG0027335	12	12
OG0027336	8	8
OG0027337	7	7
OG0027338	11	11
OG0027339	8	7
OG0027340	8	8
OG0027341	10	10
OG0027342	7	3
OG0027343	8	8
OG0027344	8	8
OG0027345	6	4
OG0027346	8	6
OG0027347	4	4
OG0027348	6	4
OG0027349	4	4
OG0027350	9	5
OG0027351	1	1
OG0027352	13	13
OG0027353	3	0
OG0027354	8	8
OG0027355	8	8
OG0027356	9	8
OG0027357	11	11
OG0027358	14	14
OG0027359	15	15
OG0027360	9	6
OG0027361	5	5
OG0027362	4	4
OG0027363	7	7
OG0027364	1	1
OG0027365	6	6
OG0027366	15	15
OG0027367	12	12
OG0027368	13	13
OG0027369	13	13
OG0027370	8	8
OG0027371	15	15
OG0027372	6	6
OG0027373	11	11
OG0027374	14	14
OG0027375	14	14
OG0027376	2	2
OG0027377	2	2
OG0027378	15	15
OG0027379	4	4
OG0027380	13	13
OG0027381	14	14
OG0027382	15	15
OG0027383	12	12
OG0027384	14	14
OG0027385	14	14
OG0027386	15	15
OG0027387	7	7
OG0027388	13	13
OG0027389	14	14
OG0027390	5	5
OG0027391	8	8
OG0027392	8	8
OG0027393	11	11
OG0027394	5	5
OG0027395	9	8
OG0027396	13	13
OG0027397	15	15
OG0027398	14	14
OG0027399	11	10
OG0027400	9	8
OG0027401	15	15
OG0027402	2	2
OG0027403	5	5
OG0027404	12	12
OG0027405	15	15
OG0027406	15	15
OG0027407	4	3
OG0027408	11	11
OG0027409	15	15
OG0027410	3	3
OG0027411	9	8
OG0027412	11	11
OG0027413	13	13
OG0027414	15	15
OG0027415	15	15
OG0027416	8	7
OG0027417	6	6
OG0027418	14	14
OG0027419	3	3
OG0027420	6	5
OG0027421	13	13
OG0027422	7	7
OG0027423	11	11
OG0027424	5	5
OG0027425	15	15
OG0027426	15	15
OG0027427	6	5
OG0027428	12	12
OG0027429	6	4
OG0027430	14	14
OG0027431	11	9
OG0027432	11	11
OG0027433	13	13
OG0027434	3	3
OG0027435	5	5
OG0027436	15	15
OG0027437	8	8
OG0027438	15	15
OG0027439	10	10
OG0027440	4	4
OG0027441	10	8
OG0027442	8	7
OG0027443	10	10
OG0027444	13	13
OG0027445	15	15
OG0027446	2	2
OG0027447	7	6
OG0027448	14	14
OG0027449	14	14
OG0027450	5	5
OG0027451	15	15
OG0027452	5	4
OG0027453	7	7
OG0027454	8	7
OG0027455	14	14
OG0027456	11	11
OG0027457	15	15
OG0027458	6	6
OG0027459	3	2
OG0027460	6	5
OG0027461	6	6
OG0027462	15	15
OG0027463	5	5
OG0027464	15	15
OG0027465	11	11
OG0027466	8	7
OG0027467	9	9
OG0027468	9	9
OG0027469	6	6
OG0027470	3	2
OG0027471	14	14
OG0027472	12	12
OG0027473	7	6
OG0027474	6	6
OG0027475	15	15
OG0027476	13	13
OG0027477	15	15
OG0027478	15	15
OG0027479	13	13
OG0027480	8	8
OG0027481	10	10
OG0027482	14	14
OG0027483	5	3
OG0027484	14	14
OG0027485	15	15
OG0027486	11	11
OG0027487	10	10
OG0027488	7	7
OG0027489	13	13
OG0027490	13	13
OG0027491	14	14
OG0027492	14	14
OG0027493	11	11
OG0027494	12	12
OG0027495	3	3
OG0027496	4	3
OG0027497	15	15
OG0027498	15	15
OG0027499	15	15
OG0027500	12	12
OG0027501	9	9
OG0027502	14	14
OG0027503	12	12
OG0027504	7	7
OG0027505	15	15
OG0027506	7	6
OG0027507	7	7
OG0027508	5	4
OG0027509	6	5
OG0027510	9	9
OG0027511	5	5
OG0027512	6	5
OG0027513	7	6
OG0027514	4	2
OG0027515	12	12
OG0027516	6	6
OG0027517	3	3
OG0027518	15	15
OG0027519	8	8
OG0027520	10	6
OG0027521	6	5
OG0027522	11	11
OG0027523	4	4
OG0027524	15	15
OG0027525	7	6
OG0027526	8	8
OG0027527	7	6
OG0027528	11	11
OG0027529	14	14
OG0027530	7	6
OG0027531	6	6
OG0027532	8	8
OG0027533	4	4
OG0027534	12	12
OG0027535	14	14
OG0027536	12	12
OG0027537	15	15
OG0027538	5	5
OG0027539	8	8
OG0027540	14	14
OG0027541	7	6
OG0027542	15	15
OG0027543	11	9
OG0027544	15	15
OG0027545	8	7
OG0027546	12	12
OG0027547	14	14
OG0027548	9	7
OG0027549	13	13
OG0027550	13	13
OG0027551	5	4
OG0027552	15	15
OG0027553	12	10
OG0027554	5	5
OG0027555	8	7
OG0027556	7	7
OG0027557	10	10
OG0027558	15	15
OG0027559	7	6
OG0027560	3	3
OG0027561	15	15
OG0027562	8	8
OG0027563	6	6
OG0027564	5	5
OG0027565	5	5
OG0027566	15	15
OG0027567	11	11
OG0027568	7	7
OG0027569	10	10
OG0027570	7	7
OG0027571	15	15
OG0027572	10	10
OG0027573	12	12
OG0027574	14	14
OG0027575	12	12
OG0027576	12	12
OG0027577	7	7
OG0027578	13	13
OG0027579	14	14
OG0027580	4	2
OG0027581	7	7
OG0027582	15	15
OG0027583	13	13
OG0027584	15	15
OG0027585	10	10
OG0027586	7	7
OG0027587	9	8
OG0027588	1	1
OG0027589	15	15
OG0027590	7	5
OG0027591	1	1
OG0027592	11	11
OG0027593	6	6
OG0027594	9	8
OG0027595	14	14
OG0027596	10	9
OG0027597	11	11
OG0027598	11	11
OG0027599	14	14
OG0027600	12	12
OG0027601	14	14
OG0027602	14	14
OG0027603	13	13
OG0027604	12	12
OG0027605	6	5
OG0027606	15	15
OG0027607	6	5
OG0027608	14	14
OG0027609	11	11
OG0027610	11	11
OG0027611	15	15
OG0027612	6	5
OG0027613	13	13
OG0027614	14	14
OG0027615	15	15
OG0027616	6	5
OG0027617	6	6
OG0027618	7	7
OG0027619	13	13
OG0027620	10	9
OG0027621	15	15
OG0027622	11	11
OG0027623	10	7
OG0027624	9	7
OG0027625	14	14
OG0027626	6	6
OG0027627	13	13
OG0027628	12	12
OG0027629	14	14
OG0027630	11	11
OG0027631	12	12
OG0027632	15	15
OG0027633	15	15
OG0027634	15	15
OG0027635	12	12
OG0027636	15	15
OG0027637	13	13
OG0027638	12	12
OG0027639	13	13
OG0027640	15	15
OG0027641	15	15
OG0027642	11	11
OG0027643	14	14
OG0027644	13	13
OG0027645	15	15
OG0027646	13	13
OG0027647	14	14
OG0027648	15	15
OG0027649	10	10
OG0027650	11	11
OG0027651	11	11
OG0027652	9	7
OG0027653	15	15
OG0027654	14	14
OG0027655	4	4
OG0027656	10	10
OG0027657	15	15
OG0027658	15	15
OG0027659	13	13
OG0027660	11	11
OG0027661	15	15
OG0027662	14	14
OG0027663	12	12
OG0027664	15	15
OG0027665	10	10
OG0027666	13	13
OG0027667	10	10
OG0027668	12	10
OG0027669	13	13
OG0027670	11	11
OG0027671	8	8
OG0027672	13	13
OG0027673	8	7
OG0027674	9	7
OG0027675	14	14
OG0027676	6	5
OG0027677	15	15
OG0027678	6	5
OG0027679	9	9
OG0027680	13	13
OG0027681	15	15
OG0027682	8	8
OG0027683	7	7
OG0027684	6	6
OG0027685	15	15
OG0027686	15	15
OG0027687	13	13
OG0027688	13	13
OG0027689	9	9
OG0027690	8	5
OG0027691	9	9
OG0027692	3	2
OG0027693	11	7
OG0027694	10	10
OG0027695	10	10
OG0027696	10	10
OG0027697	15	15
OG0027698	7	6
OG0027699	8	8
OG0027700	9	8
OG0027701	8	6
OG0027702	15	15
OG0027703	7	7
OG0027704	15	15
OG0027705	10	10
OG0027706	8	6
OG0027707	9	9
OG0027708	11	10
OG0027709	8	8
OG0027710	12	12
OG0027711	14	14
OG0027712	7	7
OG0027713	8	8
OG0027714	13	13
OG0027715	15	15
OG0027716	6	6
OG0027717	8	8
OG0027718	8	7
OG0027719	13	13
OG0027720	15	15
OG0027721	8	5
OG0027722	3	3
OG0027723	6	6
OG0027724	8	7
OG0027725	7	7
OG0027726	7	7
OG0027727	10	10
OG0027728	4	4
OG0027729	5	2
OG0027730	5	5
OG0027731	4	2
OG0027732	9	8
OG0027733	12	12
OG0027734	10	10
OG0027735	14	14
OG0027736	9	9
OG0027737	15	15
OG0027738	13	13
OG0027739	13	13
OG0027740	15	15
OG0027741	8	5
OG0027742	14	14
OG0027743	9	9
OG0027744	9	9
OG0027745	15	15
OG0027746	11	11
OG0027747	15	15
OG0027748	15	15
OG0027749	15	15
OG0027750	4	4
OG0027751	12	12
OG0027752	10	10
OG0027753	14	14
OG0027754	13	13
OG0027755	4	4
OG0027756	12	12
OG0027757	15	15
OG0027758	12	12
OG0027759	15	15
OG0027760	10	5
OG0027761	14	14
OG0027762	7	7
OG0027763	9	8
OG0027764	15	15
OG0027765	15	15
OG0027766	7	7
OG0027767	13	13
OG0027768	6	5
OG0027769	9	9
OG0027770	13	13
OG0027771	3	3
OG0027772	1	1
OG0027773	2	2
OG0027774	6	5
OG0027775	12	12
OG0027776	6	6
OG0027777	15	15
OG0027778	9	8
OG0027779	8	8
OG0027780	10	10
OG0027781	11	11
OG0027782	11	11
OG0027783	5	5
OG0027784	6	4
OG0027785	5	5
OG0027786	5	4
OG0027787	8	7
OG0027788	7	7
OG0027789	13	13
OG0027790	4	4
OG0027791	6	6
OG0027792	12	12
OG0027793	7	7
OG0027794	15	15
OG0027795	15	15
OG0027796	6	6
OG0027797	12	12
OG0027798	3	3
OG0027799	10	10
OG0027800	7	7
OG0027801	7	7
OG0027802	9	9
OG0027803	6	6
OG0027804	7	7
OG0027805	5	4
OG0027806	13	13
OG0027807	8	7
OG0027808	13	13
OG0027809	12	12
OG0027810	12	12
OG0027811	12	12
OG0027812	4	4
OG0027813	13	13
OG0027814	12	12
OG0027815	15	15
OG0027816	15	15
OG0027817	7	7
OG0027818	12	12
OG0027819	8	8
OG0027820	15	15
OG0027821	6	5
OG0027822	13	13
OG0027823	6	6
OG0027824	8	8
OG0027825	14	14
OG0027826	13	13
OG0027827	7	7
OG0027828	8	6
OG0027829	8	7
OG0027830	15	15
OG0027831	11	10
OG0027832	10	10
OG0027833	13	13
OG0027834	7	5
OG0027835	7	6
OG0027836	7	7
OG0027837	10	10
OG0027838	6	6
OG0027839	5	5
OG0027840	5	3
OG0027841	5	5
OG0027842	7	7
OG0027843	12	10
OG0027844	15	15
OG0027845	9	7
OG0027846	14	14
OG0027847	10	10
OG0027848	5	4
OG0027849	4	4
OG0027850	11	11
OG0027851	5	4
OG0027852	5	5
OG0027853	10	10
OG0027854	5	5
OG0027855	4	4
OG0027856	5	5
OG0027857	7	6
OG0027858	13	13
OG0027859	5	5
OG0027860	9	9
OG0027861	14	14
OG0027862	4	3
OG0027863	13	13
OG0027864	7	7
OG0027865	14	14
OG0027866	7	7
OG0027867	15	15
OG0027868	14	14
OG0027869	6	6
OG0027870	7	7
OG0027871	9	9
OG0027872	13	13
OG0027873	13	13
OG0027874	9	9
OG0027875	14	14
OG0027876	11	11
OG0027877	15	15
OG0027878	10	10
OG0027879	12	12
OG0027880	10	10
OG0027881	13	13
OG0027882	11	7
OG0027883	13	13
OG0027884	13	13
OG0027885	4	3
OG0027886	11	11
OG0027887	6	6
OG0027888	13	13
OG0027889	12	12
OG0027890	5	4
OG0027891	9	9
OG0027892	9	9
OG0027893	7	7
OG0027894	15	15
OG0027895	5	5
OG0027896	13	13
OG0027897	4	2
OG0027898	15	15
OG0027899	8	7
OG0027900	12	9
OG0027901	5	5
OG0027902	15	15
OG0027903	11	11
OG0027904	9	9
OG0027905	10	10
OG0027906	8	8
OG0027907	14	14
OG0027908	8	8
OG0027909	11	7
OG0027910	8	5
OG0027911	8	5
OG0027912	15	15
OG0027913	11	11
OG0027914	7	7
OG0027915	3	3
OG0027916	4	4
OG0027917	7	7
OG0027918	13	13
OG0027919	11	11
OG0027920	4	3
OG0027921	8	8
OG0027922	13	13
OG0027923	7	6
OG0027924	15	15
OG0027925	4	4
OG0027926	15	15
OG0027927	13	13
OG0027928	9	9
OG0027929	12	12
OG0027930	3	2
OG0027931	8	8
OG0027932	6	6
OG0027933	8	6
OG0027934	3	3
OG0027935	6	6
OG0027936	5	5
OG0027937	11	11
OG0027938	13	13
OG0027939	12	12
OG0027940	4	4
OG0027941	15	15
OG0027942	6	6
OG0027943	5	5
OG0027944	13	13
OG0027945	15	15
OG0027946	4	3
OG0027947	6	6
OG0027948	7	7
OG0027949	8	7
OG0027950	12	12
OG0027951	3	3
OG0027952	15	15
OG0027953	8	8
OG0027954	12	9
OG0027955	15	15
OG0027956	8	8
OG0027957	15	15
OG0027958	3	3
OG0027959	8	8
OG0027960	15	15
OG0027961	8	8
OG0027962	15	15
OG0027963	8	8
OG0027964	15	15
OG0027965	15	15
OG0027966	6	4
OG0027967	6	5
OG0027968	7	7
OG0027969	11	11
OG0027970	3	3
OG0027971	13	13
OG0027972	15	15
OG0027973	4	4
OG0027974	6	6
OG0027975	9	8
OG0027976	6	5
OG0027977	11	11
OG0027978	6	5
OG0027979	12	12
OG0027980	10	10
OG0027981	7	7
OG0027982	9	9
OG0027983	9	9
OG0027984	3	3
OG0027985	10	10
OG0027986	9	9
OG0027987	4	4
OG0027988	8	7
OG0027989	15	15
OG0027990	15	15
OG0027991	8	7
OG0027992	4	4
OG0027993	1	1
OG0027994	15	15
OG0027995	15	15
OG0027996	6	6
OG0027997	2	2
OG0027998	6	6
OG0027999	11	11
OG0028000	15	15
OG0028001	13	13
OG0028002	9	8
OG0028003	5	5
OG0028004	15	15
OG0028005	12	12
OG0028006	6	6
OG0028007	6	6
OG0028008	15	15
OG0028009	12	12
OG0028010	14	14
OG0028011	7	7
OG0028012	13	13
OG0028013	8	8
OG0028014	15	15
OG0028015	6	6
OG0028016	15	15
OG0028017	8	7
OG0028018	5	5
OG0028019	13	13
OG0028020	6	6
OG0028021	14	14
OG0028022	11	11
OG0028023	9	9
OG0028024	0	0
OG0028025	10	10
OG0028026	7	6
OG0028027	8	8
OG0028028	8	7
OG0028029	4	4
OG0028030	13	13
OG0028031	14	14
OG0028032	6	6
OG0028033	8	8
OG0028034	7	7
OG0028035	6	6
OG0028036	5	5
OG0028037	5	5
OG0028038	8	8
OG0028039	6	5
OG0028040	13	13
OG0028041	15	15
OG0028042	6	6
OG0028043	8	7
OG0028044	11	11
OG0028045	9	9
OG0028046	9	9
OG0028047	7	6
OG0028048	15	15
OG0028049	9	8
OG0028050	7	7
OG0028051	15	15
OG0028052	10	8
OG0028053	7	6
OG0028054	9	9
OG0028055	8	6
OG0028056	11	11
OG0028057	9	9
OG0028058	14	14
OG0028059	7	7
OG0028060	10	10
OG0028061	14	14
OG0028062	8	8
OG0028063	4	3
OG0028064	14	14
OG0028065	9	9
OG0028066	9	7
OG0028067	4	4
OG0028068	6	6
OG0028069	9	9
OG0028070	3	3
OG0028071	6	5
OG0028072	6	6
OG0028073	15	15
OG0028074	10	9
OG0028075	14	14
OG0028076	15	15
OG0028077	11	11
OG0028078	4	3
OG0028079	5	5
OG0028080	7	5
OG0028081	9	9
OG0028082	9	6
OG0028083	15	15
OG0028084	8	7
OG0028085	15	15
OG0028086	3	3
OG0028087	8	8
OG0028088	12	12
OG0028089	7	7
OG0028090	6	6
OG0028091	9	9
OG0028092	5	5
OG0028093	9	7
OG0028094	12	11
OG0028095	10	10
OG0028096	13	13
OG0028097	15	15
OG0028098	6	6
OG0028099	8	6
OG0028100	9	8
OG0028101	6	5
OG0028102	15	15
OG0028103	7	7
OG0028104	5	5
OG0028105	5	3
OG0028106	3	3
OG0028107	10	10
OG0028108	9	9
OG0028109	9	9
OG0028110	15	15
OG0028111	11	11
OG0028112	9	9
OG0028113	13	13
OG0028114	10	10
OG0028115	11	11
OG0028116	11	11
OG0028117	15	15
OG0028118	6	6
OG0028119	8	6
OG0028120	15	15
OG0028121	12	12
OG0028122	7	7
OG0028123	3	2
OG0028124	5	4
OG0028125	8	8
OG0028126	4	4
OG0028127	9	7
OG0028128	13	13
OG0028129	10	10
OG0028130	6	5
OG0028131	7	5
OG0028132	13	13
OG0028133	3	3
OG0028134	15	15
OG0028135	8	8
OG0028136	8	5
OG0028137	13	13
OG0028138	6	5
OG0028139	7	6
OG0028140	7	7
OG0028141	6	6
OG0028142	7	7
OG0028143	2	2
OG0028144	7	7
OG0028145	6	6
OG0028146	7	7
OG0028147	9	9
OG0028148	7	7
OG0028149	14	14
OG0028150	9	9
OG0028151	14	14
OG0028152	11	11
OG0028153	6	6
OG0028154	10	8
OG0028155	15	15
OG0028156	13	13
OG0028157	7	6
OG0028158	11	11
OG0028159	5	3
OG0028160	13	13
OG0028161	13	13
OG0028162	5	5
OG0028163	7	7
OG0028164	7	7
OG0028165	6	6
OG0028166	12	12
OG0028167	15	15
OG0028168	13	13
OG0028169	15	15
OG0028170	7	7
OG0028171	9	9
OG0028172	7	7
OG0028173	9	9
OG0028174	11	11
OG0028175	7	7
OG0028176	13	13
OG0028177	4	2
OG0028178	0	0
OG0028179	15	15
OG0028180	15	15
OG0028181	5	5
OG0028182	14	14
OG0028183	9	7
OG0028184	6	5
OG0028185	12	12
OG0028186	14	14
OG0028187	15	15
OG0028188	6	6
OG0028189	9	9
OG0028190	8	8
OG0028191	12	12
OG0028192	7	5
OG0028193	13	13
OG0028194	14	14
OG0028195	8	8
OG0028196	9	9
OG0028197	4	3
OG0028198	13	13
OG0028199	2	2
OG0028200	15	15
OG0028201	7	5
OG0028202	8	7
OG0028203	15	15
OG0028204	7	7
OG0028205	15	15
OG0028206	10	10
OG0028207	8	8
OG0028208	7	7
OG0028209	15	15
OG0028210	11	11
OG0028211	4	3
OG0028212	13	13
OG0028213	8	8
OG0028214	15	15
OG0028215	14	14
OG0028216	15	15
OG0028217	10	10
OG0028218	15	15
OG0028219	15	15
OG0028220	10	9
OG0028221	12	12
OG0028222	15	15
OG0028223	15	15
OG0028224	10	9
OG0028225	7	7
OG0028226	11	9
OG0028227	9	8
OG0028228	8	6
OG0028229	9	9
OG0028230	9	6
OG0028231	10	8
OG0028232	15	15
OG0028233	7	7
OG0028234	15	15
OG0028235	11	10
OG0028236	11	11
OG0028237	3	3
OG0028238	14	14
OG0028239	15	15
OG0028240	12	12
OG0028241	10	10
OG0028242	15	15
OG0028243	14	14
OG0028244	9	8
OG0028245	14	14
OG0028246	13	13
OG0028247	14	14
OG0028248	7	6
OG0028249	8	7
OG0028250	13	13
OG0028251	5	4
OG0028252	15	15
OG0028253	12	10
OG0028254	9	9
OG0028255	13	13
OG0028256	11	9
OG0028257	9	8
OG0028258	12	12
OG0028259	13	13
OG0028260	12	12
OG0028261	6	6
OG0028262	13	13
OG0028263	8	7
OG0028264	14	14
OG0028265	9	5
OG0028266	9	7
OG0028267	4	3
OG0028268	15	15
OG0028269	8	8
OG0028270	13	13
OG0028271	8	7
OG0028272	8	7
OG0028273	5	5
OG0028274	15	15
OG0028275	9	9
OG0028276	9	8
OG0028277	4	4
OG0028278	10	10
OG0028279	8	8
OG0028280	7	7
OG0028281	9	9
OG0028282	6	6
OG0028283	12	12
OG0028284	15	15
OG0028285	10	9
OG0028286	13	13
OG0028287	15	15
OG0028288	15	15
OG0028289	15	15
OG0028290	0	0
OG0028291	12	12
OG0028292	7	7
OG0028293	9	9
OG0028294	13	13
OG0028295	4	4
OG0028296	6	5
OG0028297	9	9
OG0028298	9	9
OG0028299	6	6
OG0028300	10	10
OG0028301	8	8
OG0028302	7	6
OG0028303	5	5
OG0028304	10	10
OG0028305	14	14
OG0028306	8	8
OG0028307	12	12
OG0028308	15	15
OG0028309	15	15
OG0028310	15	15
OG0028311	13	13
OG0028312	12	12
OG0028313	6	6
OG0028314	7	7
OG0028315	13	13
OG0028316	14	14
OG0028317	5	4
OG0028318	5	5
OG0028319	10	10
OG0028320	15	15
OG0028321	13	13
OG0028322	7	6
OG0028323	5	4
OG0028324	7	5
OG0028325	15	15
OG0028326	12	12
OG0028327	9	7
OG0028328	3	3
OG0028329	5	5
OG0028330	15	15
OG0028331	6	6
OG0028332	15	15
OG0028333	12	12
OG0028334	3	3
OG0028335	7	6
OG0028336	6	6
OG0028337	7	7
OG0028338	7	5
OG0028339	4	3
OG0028340	11	11
OG0028341	8	7
OG0028342	12	12
OG0028343	15	15
OG0028344	10	10
OG0028345	1	1
OG0028346	2	2
OG0028347	10	9
OG0028348	10	8
OG0028349	15	15
OG0028350	9	9
OG0028351	8	8
OG0028352	5	3
OG0028353	8	8
OG0028354	15	15
OG0028355	4	4
OG0028356	11	11
OG0028357	12	12
OG0028358	6	5
OG0028359	10	10
OG0028360	1	0
OG0028361	13	13
OG0028362	9	9
OG0028363	15	15
OG0028364	5	5
OG0028365	6	6
OG0028366	8	8
OG0028367	15	15
OG0028368	13	13
OG0028369	15	15
OG0028370	15	15
OG0028371	9	8
OG0028372	15	15
OG0028373	10	9
OG0028374	9	7
OG0028375	10	10
OG0028376	2	1
OG0028377	15	15
OG0028378	9	6
OG0028379	15	15
OG0028380	15	15
OG0028381	10	9
OG0028382	6	6
OG0028383	9	9
OG0028384	9	9
OG0028385	9	9
OG0028386	15	15
OG0028387	15	15
OG0028388	14	14
OG0028389	5	4
OG0028390	2	2
OG0028391	6	6
OG0028392	5	4
OG0028393	14	14
OG0028394	15	15
OG0028395	10	10
OG0028396	15	15
OG0028397	2	2
OG0028398	8	6
OG0028399	6	6
OG0028400	11	11
OG0028401	9	5
OG0028402	8	7
OG0028403	2	2
OG0028404	12	12
OG0028405	13	13
OG0028406	7	7
OG0028407	5	5
OG0028408	9	7
OG0028409	7	5
OG0028410	4	2
OG0028411	3	3
OG0028412	7	7
OG0028413	8	7
OG0028414	7	7
OG0028415	11	11
OG0028416	7	7
OG0028417	1	1
OG0028418	5	5
OG0028419	6	5
OG0028420	8	6
OG0028421	8	8
OG0028422	10	10
OG0028423	5	5
OG0028424	8	7
OG0028425	6	5
OG0028426	5	5
OG0028427	3	3
OG0028428	14	14
OG0028429	6	6
OG0028430	8	7
OG0028431	6	6
OG0028432	4	3
OG0028433	15	15
OG0028434	7	7
OG0028435	5	5
OG0028436	9	9
OG0028437	5	4
OG0028438	7	7
OG0028439	5	5
OG0028440	12	12
OG0028441	4	3
OG0028442	6	3
OG0028443	9	9
OG0028444	9	8
OG0028445	7	7
OG0028446	4	4
OG0028447	5	5
OG0028448	8	7
OG0028449	7	7
OG0028450	5	5
OG0028451	3	3
OG0028452	5	5
OG0028453	6	6
OG0028454	6	5
OG0028455	8	7
OG0028456	6	5
OG0028457	15	15
OG0028458	14	14
OG0028459	4	4
OG0028460	7	7
OG0028461	9	9
OG0028462	12	12
OG0028463	5	5
OG0028464	6	6
OG0028465	15	15
OG0028466	10	10
OG0028467	5	5
OG0028468	4	4
OG0028469	10	10
OG0028470	12	12
OG0028471	11	11
OG0028472	6	6
OG0028473	12	12
OG0028474	11	9
OG0028475	10	10
OG0028476	8	7
OG0028477	13	13
OG0028478	11	11
OG0028479	7	5
OG0028480	8	8
OG0028481	13	13
OG0028482	10	10
OG0028483	8	5
OG0028484	6	6
OG0028485	9	7
OG0028486	12	9
OG0028487	6	6
OG0028488	15	15
OG0028489	9	8
OG0028490	9	9
OG0028491	9	9
OG0028492	7	6
OG0028493	3	2
OG0028494	15	15
OG0028495	13	13
OG0028496	5	3
OG0028497	6	6
OG0028498	8	7
OG0028499	7	7
OG0028500	10	9
OG0028501	7	7
OG0028502	6	5
OG0028503	5	4
OG0028504	15	15
OG0028505	13	13
OG0028506	15	15
OG0028507	10	9
OG0028508	6	4
OG0028509	3	3
OG0028510	9	9
OG0028511	10	10
OG0028512	9	8
OG0028513	8	7
OG0028514	15	15
OG0028515	2	2
OG0028516	5	5
OG0028517	0	0
OG0028518	6	6
OG0028519	6	6
OG0028520	13	13
OG0028521	5	3
OG0028522	9	9
OG0028523	7	7
OG0028524	8	8
OG0028525	14	14
OG0028526	15	15
OG0028527	13	13
OG0028528	6	6
OG0028529	10	9
OG0028530	10	10
OG0028531	11	11
OG0028532	6	6
OG0028533	11	11
OG0028534	8	8
OG0028535	8	8
OG0028536	14	14
OG0028537	9	9
OG0028538	2	2
OG0028539	15	15
OG0028540	5	5
OG0028541	7	7
OG0028542	6	6
OG0028543	6	6
OG0028544	14	14
OG0028545	9	7
OG0028546	12	12
OG0028547	11	11
OG0028548	14	14
OG0028549	12	8
OG0028550	8	7
OG0028551	13	13
OG0028552	13	13
OG0028553	15	15
OG0028554	5	5
OG0028555	13	13
OG0028556	7	7
OG0028557	8	8
OG0028558	6	6
OG0028559	5	5
OG0028560	6	6
OG0028561	13	13
OG0028562	7	7
OG0028563	12	12
OG0028564	7	5
OG0028565	4	4
OG0028566	5	4
OG0028567	3	3
OG0028568	4	4
OG0028569	11	11
OG0028570	9	9
OG0028571	4	4
OG0028572	2	2
OG0028573	6	6
OG0028574	9	9
OG0028575	8	8
OG0028576	10	10
OG0028577	9	9
OG0028578	7	6
OG0028579	4	2
OG0028580	6	6
OG0028581	9	9
OG0028582	4	4
OG0028583	1	1
OG0028584	4	4
OG0028585	3	3
OG0028586	6	5
OG0028587	9	9
OG0028588	7	5
OG0028589	7	4
OG0028590	7	7
OG0028591	8	8
OG0028592	7	7
OG0028593	15	15
OG0028594	9	9
OG0028595	5	5
OG0028596	7	7
OG0028597	9	9
OG0028598	4	4
OG0028599	5	2
OG0028600	14	14
OG0028601	8	8
OG0028602	10	9
OG0028603	9	8
OG0028604	10	9
